-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST,,,,,,,
Location: latitude  39.3392   longitude -95.7218 ,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 339.46 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
parameter(s): ,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,T2M,WS10M
2015,10,2,5.52,0,63.77,12.27,4.4
2015,10,3,4.42,0,64.23,11.11,4.03
2015,10,4,5.03,0,69.08,12.07,3.39
2015,10,5,2.28,0.08,81.99,13.37,1.19
2015,10,6,3.59,0,73.44,17.25,1.24
2015,10,7,3.92,0,73.5,18.66,1.86
2015,10,8,4.54,0.13,64.81,20.64,5.16
2015,10,9,3.58,1.01,69.79,14.17,3.87
2015,10,10,4.74,0,67.9,15.21,4.14
2015,10,11,4.72,0,63.96,20.72,5.14
2015,10,12,5.03,0,45.71,18.46,6.56
2015,10,13,4.9,0,51.29,16.1,3.68
2015,10,14,4.8,0,51.64,15.55,3.64
2015,10,15,3.64,0,50.91,14.92,4.39
2015,10,16,4.89,0,53.95,9.93,3.53
2015,10,17,3.94,0,52.19,9.34,4.1
2015,10,18,4.26,0,45.7,14.65,6.8
2015,10,19,4.36,0,43.07,17.85,8.57
2015,10,20,3.9,1.08,49.56,20.78,7.61
2015,10,21,3.63,0.24,62.14,19.95,4.25
2015,10,22,1.86,2.74,79.99,17.12,4.35
2015,10,23,2.01,1.26,72.04,18.87,5.88
2015,10,24,3.23,0,60.49,12.17,5.12
2015,10,25,4.21,0,56.81,10.68,2.78
2015,10,26,3.01,0,61.1,9.8,3.52
2015,10,27,1.02,4.18,86.21,10.79,2.59
2015,10,28,3.87,0.11,61.7,10.07,6.38
2015,10,29,4.22,0,54.95,6.44,3.62
2015,10,30,1.29,9.73,71.38,7.21,3.75
2015,10,31,1.83,5.15,80.57,10.02,3.01
2015,11,1,3.71,0,60.22,14.27,5.37
2015,11,2,3.9,0.04,67.32,14.38,4.66
2015,11,3,3.55,0,81.59,15.24,6.35
2015,11,4,1.64,0.01,81.99,17,7.29
2015,11,5,2.53,1.31,72.22,16.65,7.42
2015,11,6,3.7,0,63.34,9.55,3.29
2015,11,7,3.74,0,58.11,8.17,2.41
2015,11,8,3.64,0,60.56,7.18,4.06
2015,11,9,3.41,0,59.7,8.16,3.81
2015,11,10,2.45,0,72.76,11.33,5.27
2015,11,11,2.25,0.49,73.24,13.02,9.99
2015,11,12,3.62,0,50.93,7.18,7.53
2015,11,13,3.49,0,52.82,7.44,3.8
2015,11,14,3.33,0,54.18,10.53,6.13
2015,11,15,1.49,0.34,66.89,11.5,7.63
2015,11,16,0.49,7.96,88.86,12.73,8.51
2015,11,17,0.6,26.96,87.71,13.08,6.75
2015,11,18,1.6,1.57,74.75,7.79,6.16
2015,11,19,3.28,0,54.01,3.72,4.52
2015,11,20,0.92,1.1,75.15,4.52,5.52
2015,11,21,3.3,0.06,62.45,-0.52,6.35
2015,11,22,3.03,0,58.48,1.81,4.95
2015,11,23,3.11,0,65.83,6.05,3.14
2015,11,24,2.8,0,69.18,8.61,6.76
2015,11,25,0.98,0.24,81.13,12.79,7.22
2015,11,26,0.3,29.55,88.96,5.7,7.03
2015,11,27,0.66,9.45,89.95,-3.47,7.35
2015,11,28,0.62,1.54,89.82,-2.59,4.27
2015,11,29,0.85,16.72,95.41,-0.92,3.19
2015,11,30,1.35,8.81,96.3,-1.05,3.39
2015,12,1,2.22,0,92.55,-4.59,4.99
2015,12,2,2.55,0,92.46,-3.24,4.57
2015,12,3,2.65,0,94.54,-4.69,2.27
2015,12,4,2.72,0,93.41,-0.67,4.24
2015,12,5,2.26,0,87.81,3.36,5.98
2015,12,6,2.76,0.02,81.08,4.33,4.07
2015,12,7,2.68,0,82.06,4.04,4.17
2015,12,8,1.14,0,89.52,4.38,4.12
2015,12,9,2.13,0,84.78,7.72,4.82
2015,12,10,2.72,0,70.49,9.85,5.53
